# x,y
0.000000000000000000e+00,0.000000000000000000e+00
-1.058650150804016921e+00,-1.459282638939796151e-04
-4.397747332269679177e-01,-3.831428152456767822e-01
-2.951560645553202855e-01,-6.241490133045156652e-01
-5.202535057738260083e-01,-1.214972224496799091e+00
-1.200474551941742796e+00,-1.282370717840477070e+00
-6.261731159219365850e-01,-9.325206435406239169e-01
-8.616710766472451821e-01,-1.961764334151658851e-01
1.991721919166121735e-01,-2.227331436407333776e-01
7.022840186595766254e-02,6.417018044913045394e-01
-4.511398470868449584e-01,1.077212616078816021e+00
-7.755483330218925220e-01,1.227250791666219643e+00
-8.108841632923293741e-01,6.894898841586338811e-01
-7.252879189148896399e-01,1.113078259821995708e+00
-3.022161461946917260e-01,8.196446344782826188e-01
-2.931611393792170617e-01,8.005392946581768587e-01
1.931971495044122467e-01,-1.108368686312799500e-02
7.754244688670873797e-01,-1.503997547535515622e+00
7.069769311976037418e-01,-2.690669433390229681e+00
4.627178740805413804e-01,-1.477691008566096587e+00
-1.043071919112858459e-01,-1.608237264971625891e+00
-3.932258941684863007e-02,-9.763413575697182933e-01
7.656562942690983142e-01,-9.276189938573897731e-01
1.084714684916767702e-01,-1.364958484164619401e+00
-5.486223709604450827e-01,1.741966411796516123e-01
-5.942275074342273644e-01,-2.044044656165779905e-01
-4.176854884308141003e-01,1.383732374810792143e-02
-2.515455229365544110e-01,2.169993076060099946e-01
-9.792221232788954621e-01,1.011350182269018294e+00
-6.115708001684159179e-01,6.881683850436330907e-01
-6.736707290397736525e-01,1.804235357585342703e+00
-9.046316417017656875e-01,2.026895806226023389e+00
-5.367798959965962569e-01,2.615080832339363948e+00
3.853107328792396702e-01,2.465294807470810312e+00
3.891980539759091196e-01,3.195966880628688500e+00
1.902276069073995657e-01,2.911218222619821550e+00
-5.683394701562591855e-01,2.654439420373606584e+00
-2.884350424931251267e-01,2.213202271788765607e+00
2.467214550213701063e-01,7.469709980939012173e-01
9.571859423024661195e-01,1.688903360540453091e+00
4.432600724551912785e-01,1.742273348538768474e+00
6.036429707241136589e-01,1.321682213741696366e+00
-6.759304360435324233e-01,1.571199451724749174e+00
-1.720507992567854583e+00,1.278922362754089992e+00
-2.007867765864721044e+00,1.550798463374418734e+00
-1.830053013614834967e+00,1.834614493423768700e+00
-2.026815898467573263e+00,2.078480610246119298e+00
-2.263376973770900857e+00,1.409350308978772226e+00
-1.977845048101328995e+00,8.969115814588362046e-01
-1.782110061423211933e+00,9.314566063916758232e-01
-1.829901237473308795e+00,2.591453803356007501e-01
-1.785713176980344485e+00,7.314981713513397654e-01
-1.794659914738087947e+00,1.229905906149221018e+00
-1.598473687710770585e+00,1.639607404527696488e+00
-8.932437282699164927e-01,1.374409650458996879e+00
-5.686108066581930798e-01,1.997582974665974120e+00
-8.339481336775103060e-01,1.186092415810612977e+00
-2.005800488632782930e-01,5.617860548545593469e-01
-5.540085354603802026e-02,1.067599558478188992e+00
-4.825218633617784358e-01,-1.019252777348500505e-01
-4.310669087172975811e-01,9.678323591576951657e-01
-1.411376935433986013e+00,6.245153360051162172e-01
-2.576985420041737473e+00,7.130559974028302106e-01
-2.985836868077684336e+00,7.959773971207525500e-01
-2.675332084906186125e+00,7.836004252060287945e-01
-2.188441245000801505e+00,1.601753834254506348e+00
-2.175397993954482079e+00,1.685030705305341270e+00
-2.926185541710477622e+00,1.862994787400012786e+00
-2.203073439811589651e+00,3.249470026516526389e+00
-2.376498879644878492e+00,3.460252031741755996e+00
-2.583275309027918354e+00,3.698153762080039986e+00
-2.898747250207445170e+00,4.503267751746182768e+00
-3.938307935640751545e+00,3.951689870557511419e+00
-4.064189290011606559e+00,3.951637175696273374e+00
-3.570981715123418887e+00,3.180839254939499483e+00
-2.811666149966242312e+00,2.749409778716883856e+00
-3.121720724334466013e+00,3.414489081903152368e+00
-2.525830562788790257e+00,2.610009048365095730e+00
-2.156885723735565197e+00,2.672555042813369752e+00
-3.141876900351668667e+00,2.651904538005135592e+00
-2.360758327542722856e+00,2.429441168649239202e+00
-3.477742741015281691e+00,3.575417363800602377e+00
-4.281333269788904161e+00,4.539976033018930046e+00
-4.424748833456995989e+00,4.221957084422532702e+00
-5.114482065817810508e+00,3.110776256911762516e+00
-4.679523459786956607e+00,2.705804755889292146e+00
-4.644168083962517457e+00,3.128614707877088730e+00
-4.137195623763458840e+00,2.691598730847958532e+00
-4.097568555634210519e+00,2.189011970828046216e+00
-4.294225267854601569e+00,2.611184430864686323e+00
-4.187103903907325453e+00,2.521796580092698026e+00
-3.345861991037222261e+00,2.885171721449760529e+00
-3.782212105640561539e+00,2.927449084242897737e+00
-3.025242405242673183e+00,2.191382918719796180e+00
-3.069324793341891233e+00,1.833657819306986125e+00
-3.421008376221118752e+00,1.246642609131777046e+00
-3.286758704481167914e+00,1.032320612319697073e+00
-2.961080906932872736e+00,1.817265625379773875e+00
-2.653464669301272671e+00,1.094193692311112853e+00
-2.163614988291757690e+00,1.206876848550758163e+00
